diff #1041 at coord 328,4063: (219, 219, 219) != (220, 220, 220)
diff #1042 at coord 328,4079: (219, 219, 219) != (220, 220, 220)
diff #1043 at coord 328,4095: (219, 219, 219) != (220, 220, 220)
diff #1044 at coord 329,3212: (176, 176, 176) != (177, 177, 177)
diff #1045 at coord 329,3228: (176, 176, 176) != (177, 177, 177)
diff #1046 at coord 329,3244: (176, 176, 176) != (177, 177, 177)
diff #1047 at coord 329,4015: (219, 219, 219) != (220, 220, 220)
diff #1048 at coord 329,4031: (219, 219, 219) != (220, 220, 220)
diff #1049 at coord 329,4047: (219, 219, 219) != (220, 220, 220)
diff #1050 at coord 329,4063: (219, 219, 219) != (220, 220, 220)
diff #1051 at coord 329,4079: (219, 219, 219) != (220, 220, 220)
diff #1052 at coord 329,4095: (219, 219, 219) != (220, 220, 220)
diff #1053 at coord 330,4015: (219, 219, 219) != (220, 220, 220)
diff #1054 at coord 330,4031: (219, 219, 219) != (220, 220, 220)
diff #1055 at coord 330,4047: (219, 219, 219) != (220, 220, 220)
diff #1056 at coord 330,4063: (219, 219, 219) != (220, 220, 220)
diff #1057 at coord 330,4079: (219, 219, 219) != (220, 220, 220)
diff #1058 at coord 331,2955: (162, 162, 162) != (163, 163, 163)
diff #1059 at coord 331,2971: (162, 162, 162) != (163, 163, 163)
diff #1060 at coord 331,3999: (219, 219, 219) != (220, 220, 220)
diff #1061 at coord 331,4015: (219, 219, 219) != (220, 220, 220)
diff #1062 at coord 331,4031: (219, 219, 219) != (220, 220, 220)
diff #1063 at coord 331,4047: (219, 219, 219) != (220, 220, 220)
diff #1064 at coord 331,4063: (219, 219, 219) != (220, 220, 220)
diff #1065 at coord 332,2939: (162, 162, 162) != (163, 163, 163)
diff #1066 at coord 332,2955: (162, 162, 162) != (163, 163, 163)
diff #1067 at coord 332,3983: (219, 219, 219) != (220, 220, 220)
diff #1068 at coord 332,3999: (219, 219, 219) != (220, 220, 220)
diff #1069 at coord 332,4015: (219, 219, 219) != (220, 220, 220)
diff #1070 at coord 332,4031: (219, 219, 219) != (220, 220, 220)
diff #1071 at coord 332,4047: (219, 219, 219) != (220, 220, 220)
diff #1072 at coord 332,4063: (219, 219, 219) != (220, 220, 220)
diff #1073 at coord 333,3983: (219, 219, 219) != (220, 220, 220)
diff #1074 at coord 333,3999: (219, 219, 219) != (220, 220, 220)
diff #1075 at coord 333,4015: (219, 219, 219) != (220, 220, 220)
diff #1076 at coord 333,4031: (219, 219, 219) != (220, 220, 220)
diff #1077 at coord 333,4047: (219, 219, 219) != (220, 220, 220)
diff #1078 at coord 334,3758: (205, 205, 205) != (206, 206, 206)
diff #1079 at coord 334,3774: (205, 205, 205) != (206, 206, 206)
diff #1080 at coord 334,3790: (205, 205, 205) != (206, 206, 206)
diff #1081 at coord 334,3806: (205, 205, 205) != (206, 206, 206)
diff #1082 at coord 334,3822: (205, 205, 205) != (206, 206, 206)
diff #1083 at coord 334,3967: (219, 219, 219) != (220, 220, 220)
diff #1084 at coord 334,3983: (219, 219, 219) != (220, 220, 220)
diff #1085 at coord 334,3999: (219, 219, 219) != (220, 220, 220)
diff #1086 at coord 334,4015: (219, 219, 219) != (220, 220, 220)
diff #1087 at coord 334,4031: (219, 219, 219) != (220, 220, 220)
diff #1088 at coord 334,4047: (219, 219, 219) != (220, 220, 220)
diff #1089 at coord 335,3758: (205, 205, 205) != (206, 206, 206)
diff #1090 at coord 335,3774: (205, 205, 205) != (206, 206, 206)
diff #1091 at coord 335,3790: (205, 205, 205) != (206, 206, 206)
diff #1092 at coord 335,3806: (205, 205, 205) != (206, 206, 206)
diff #1093 at coord 336,3742: (205, 205, 205) != (206, 206, 206)
diff #1094 at coord 336,3758: (205, 205, 205) != (206, 206, 206)
diff #1095 at coord 336,3774: (205, 205, 205) != (206, 206, 206)
diff #1096 at coord 336,3790: (205, 205, 205) != (206, 206, 206)
diff #1097 at coord 337,3726: (205, 205, 205) != (206, 206, 206)
diff #1098 at coord 337,3742: (205, 205, 205) != (206, 206, 206)
diff #1099 at coord 337,3758: (205, 205, 205) != (206, 206, 206)
diff #1100 at coord 337,3774: (205, 205, 205) != (206, 206, 206)
diff #1101 at coord 337,3790: (205, 205, 205) != (206, 206, 206)
diff #1102 at coord 338,3710: (205, 205, 205) != (206, 206, 206)
diff #1103 at coord 338,3726: (205, 205, 205) != (206, 206, 206)
diff #1104 at coord 338,3742: (205, 205, 205) != (206, 206, 206)
diff #1105 at coord 338,3758: (205, 205, 205) != (206, 206, 206)
diff #1106 at coord 338,3774: (205, 205, 205) != (206, 206, 206)
diff #1107 at coord 339,3485: (191, 191, 191) != (192, 192, 192)
diff #1108 at coord 339,3501: (191, 191, 191) != (192, 192, 192)
diff #1109 at coord 339,3517: (191, 191, 191) != (192, 192, 192)
diff #1110 at coord 340,3469: (191, 191, 191) != (192, 192, 192)
diff #1111 at coord 340,3485: (191, 191, 191) != (192, 192, 192)
diff #1112 at coord 340,3501: (191, 191, 191) != (192, 192, 192)
diff #1113 at coord 340,3517: (191, 191, 191) != (192, 192, 192)
diff #1114 at coord 341,3453: (191, 191, 191) != (192, 192, 192)
diff #1115 at coord 341,3469: (191, 191, 191) != (192, 192, 192)
diff #1116 at coord 341,3485: (191, 191, 191) != (192, 192, 192)
diff #1117 at coord 341,3501: (191, 191, 191) != (192, 192, 192)
diff #1118 at coord 342,3212: (177, 177, 177) != (178, 178, 178)
diff #1119 at coord 342,3228: (177, 177, 177) != (178, 178, 178)
diff #1120 at coord 343,2939: (163, 163, 163) != (164, 164, 164)
diff #1121 at coord 343,2955: (163, 163, 163) != (164, 164, 164)
diff #1122 at coord 345,4031: (220, 220, 220) != (221, 221, 221)
diff #1123 at coord 345,4047: (220, 220, 220) != (221, 221, 221)
diff #1124 at coord 345,4063: (220, 220, 220) != (221, 221, 221)
diff #1125 at coord 345,4079: (220, 220, 220) != (221, 221, 221)
diff #1126 at coord 345,4095: (220, 220, 220) != (221, 221, 221)
diff #1127 at coord 346,4015: (220, 220, 220) != (221, 221, 221)
diff #1128 at coord 346,4031: (220, 220, 220) != (221, 221, 221)
diff #1129 at coord 346,4047: (220, 220, 220) != (221, 221, 221)
diff #1130 at coord 346,4063: (220, 220, 220) != (221, 221, 221)
diff #1131 at coord 346,4079: (220, 220, 220) != (221, 221, 221)
diff #1132 at coord 347,3999: (220, 220, 220) != (221, 221, 221)
diff #1133 at coord 347,4015: (220, 220, 220) != (221, 221, 221)
diff #1134 at coord 347,4031: (220, 220, 220) != (221, 221, 221)
diff #1135 at coord 347,4047: (220, 220, 220) != (221, 221, 221)
diff #1136 at coord 347,4063: (220, 220, 220) != (221, 221, 221)
diff #1137 at coord 348,3983: (220, 220, 220) != (221, 221, 221)
diff #1138 at coord 348,3999: (220, 220, 220) != (221, 221, 221)
diff #1139 at coord 348,4015: (220, 220, 220) != (221, 221, 221)
diff #1140 at coord 348,4031: (220, 220, 220) != (221, 221, 221)
diff #1141 at coord 348,4047: (220, 220, 220) != (221, 221, 221)
diff #1142 at coord 348,4063: (220, 220, 220) != (221, 221, 221)
diff #1143 at coord 349,3983: (220, 220, 220) != (221, 221, 221)
diff #1144 at coord 349,3999: (220, 220, 220) != (221, 221, 221)
diff #1145 at coord 349,4015: (220, 220, 220) != (221, 221, 221)
diff #1146 at coord 349,4031: (220, 220, 220) != (221, 221, 221)
diff #1147 at coord 349,4047: (220, 220, 220) != (221, 221, 221)
diff #1148 at coord 350,3742: (206, 206, 206) != (207, 207, 207)
diff #1149 at coord 350,3758: (206, 206, 206) != (207, 207, 207)
diff #1150 at coord 350,3774: (206, 206, 206) != (207, 207, 207)
diff #1151 at coord 350,3790: (206, 206, 206) != (207, 207, 207)
diff #1152 at coord 350,3967: (220, 220, 220) != (221, 221, 221)
diff #1153 at coord 350,3983: (220, 220, 220) != (221, 221, 221)
diff #1154 at coord 350,3999: (220, 220, 220) != (221, 221, 221)
diff #1155 at coord 350,4015: (220, 220, 220) != (221, 221, 221)
diff #1156 at coord 350,4031: (220, 220, 220) != (221, 221, 221)
diff #1157 at coord 351,3726: (206, 206, 206) != (207, 207, 207)
diff #1158 at coord 351,3742: (206, 206, 206) != (207, 207, 207)
diff #1159 at coord 351,3758: (206, 206, 206) != (207, 207, 207)
diff #1160 at coord 351,3774: (206, 206, 206) != (207, 207, 207)
diff #1161 at coord 352,3469: (192, 192, 192) != (193, 193, 193)
diff #1162 at coord 352,3485: (192, 192, 192) != (193, 193, 193)
diff #1163 at coord 352,3501: (192, 192, 192) != (193, 193, 193)
diff #1164 at coord 352,3710: (206, 206, 206) != (207, 207, 207)
diff #1165 at coord 352,3726: (206, 206, 206) != (207, 207, 207)
diff #1166 at coord 352,3742: (206, 206, 206) != (207, 207, 207)
diff #1167 at coord 352,3758: (206, 206, 206) != (207, 207, 207)
diff #1168 at coord 353,3453: (192, 192, 192) != (193, 193, 193)
diff #1169 at coord 353,3469: (192, 192, 192) != (193, 193, 193)
diff #1170 at coord 353,3485: (192, 192, 192) != (193, 193, 193)
diff #1171 at coord 359,4015: (221, 221, 221) != (222, 222, 222)
diff #1172 at coord 359,4031: (221, 221, 221) != (222, 222, 222)
diff #1173 at coord 359,4047: (221, 221, 221) != (222, 222, 222)
diff #1174 at coord 359,4063: (221, 221, 221) != (222, 222, 222)
diff #1175 at coord 359,4079: (221, 221, 221) != (222, 222, 222)
diff #1176 at coord 360,3999: (221, 221, 221) != (222, 222, 222)
diff #1177 at coord 360,4015: (221, 221, 221) != (222, 222, 222)
diff #1178 at coord 360,4031: (221, 221, 221) != (222, 222, 222)
diff #1179 at coord 360,4047: (221, 221, 221) != (222, 222, 222)
diff #1180 at coord 360,4063: (221, 221, 221) != (222, 222, 222)
diff #1181 at coord 361,3999: (221, 221, 221) != (222, 222, 222)
diff #1182 at coord 361,4015: (221, 221, 221) != (222, 222, 222)
diff #1183 at coord 361,4031: (221, 221, 221) != (222, 222, 222)
diff #1184 at coord 361,4047: (221, 221, 221) != (222, 222, 222)
diff #1185 at coord 362,3742: (207, 207, 207) != (208, 208, 208)
diff #1186 at coord 362,3758: (207, 207, 207) != (208, 208, 208)
diff #1187 at coord 362,3774: (207, 207, 207) != (208, 208, 208)
diff #1188 at coord 362,3983: (221, 221, 221) != (222, 222, 222)
diff #1189 at coord 362,3999: (221, 221, 221) != (222, 222, 222)
diff #1190 at coord 362,4015: (221, 221, 221) != (222, 222, 222)
diff #1191 at coord 362,4031: (221, 221, 221) != (222, 222, 222)
diff #1192 at coord 363,3196: (179, 179, 179) != (180, 180, 180)
diff #1193 at coord 363,3212: (179, 179, 179) != (180, 180, 180)
diff #1194 at coord 363,3469: (193, 193, 193) != (194, 194, 194)
diff #1195 at coord 363,3485: (193, 193, 193) != (194, 194, 194)
diff #1196 at coord 363,3726: (207, 207, 207) != (208, 208, 208)
diff #1197 at coord 363,3742: (207, 207, 207) != (208, 208, 208)
diff #1198 at coord 363,3758: (207, 207, 207) != (208, 208, 208)
diff #1199 at coord 363,3967: (221, 221, 221) != (222, 222, 222)
diff #1200 at coord 363,3983: (221, 221, 221) != (222, 222, 222)
diff #1201 at coord 363,3999: (221, 221, 221) != (222, 222, 222)
diff #1202 at coord 363,4015: (221, 221, 221) != (222, 222, 222)
diff #1203 at coord 363,4031: (221, 221, 221) != (222, 222, 222)
diff #1204 at coord 372,3999: (222, 222, 222) != (223, 223, 223)
diff #1205 at coord 372,4015: (222, 222, 222) != (223, 223, 223)
diff #1206 at coord 372,4031: (222, 222, 222) != (223, 223, 223)
diff #1207 at coord 372,4047: (222, 222, 222) != (223, 223, 223)
diff #1208 at coord 373,3453: (194, 194, 194) != (195, 195, 195)
diff #1209 at coord 373,3469: (194, 194, 194) != (195, 195, 195)
diff #1210 at coord 373,3726: (208, 208, 208) != (209, 209, 209)
diff #1211 at coord 373,3742: (208, 208, 208) != (209, 209, 209)
diff #1212 at coord 373,3758: (208, 208, 208) != (209, 209, 209)
diff #1213 at coord 373,3983: (222, 222, 222) != (223, 223, 223)
diff #1214 at coord 373,3999: (222, 222, 222) != (223, 223, 223)
diff #1215 at coord 373,4015: (222, 222, 222) != (223, 223, 223)
diff #1216 at coord 373,4031: (222, 222, 222) != (223, 223, 223)
diff #1217 at coord 374,3710: (208, 208, 208) != (209, 209, 209)
diff #1218 at coord 374,3726: (208, 208, 208) != (209, 209, 209)
diff #1219 at coord 374,3742: (208, 208, 208) != (209, 209, 209)
diff #1220 at coord 374,3967: (222, 222, 222) != (223, 223, 223)
diff #1221 at coord 374,3983: (222, 222, 222) != (223, 223, 223)
diff #1222 at coord 374,3999: (222, 222, 222) != (223, 223, 223)
diff #1223 at coord 374,4015: (222, 222, 222) != (223, 223, 223)
diff #1224 at coord 382,3999: (223, 223, 223) != (224, 224, 224)
diff #1225 at coord 382,4015: (223, 223, 223) != (224, 224, 224)
diff #1226 at coord 382,4031: (223, 223, 223) != (224, 224, 224)
diff #1227 at coord 382,4047: (223, 223, 223) != (224, 224, 224)
diff #1228 at coord 383,3710: (209, 209, 209) != (210, 210, 210)
diff #1229 at coord 383,3726: (209, 209, 209) != (210, 210, 210)
diff #1230 at coord 383,3742: (209, 209, 209) != (210, 210, 210)
diff #1231 at coord 383,3983: (223, 223, 223) != (224, 224, 224)
diff #1232 at coord 383,3999: (223, 223, 223) != (224, 224, 224)
diff #1233 at coord 383,4015: (223, 223, 223) != (224, 224, 224)
diff #1234 at coord 383,4031: (223, 223, 223) != (224, 224, 224)
diff #1235 at coord 384,3694: (209, 209, 209) != (210, 210, 210)
diff #1236 at coord 384,3710: (209, 209, 209) != (210, 210, 210)
diff #1237 at coord 384,3726: (209, 209, 209) != (210, 210, 210)
diff #1238 at coord 384,3967: (223, 223, 223) != (224, 224, 224)
diff #1239 at coord 384,3983: (223, 223, 223) != (224, 224, 224)
diff #1240 at coord 384,3999: (223, 223, 223) != (224, 224, 224)
diff #1241 at coord 384,4015: (223, 223, 223) != (224, 224, 224)
diff #1242 at coord 385,3951: (223, 223, 223) != (224, 224, 224)
diff #1243 at coord 385,3967: (223, 223, 223) != (224, 224, 224)
diff #1244 at coord 385,3983: (223, 223, 223) != (224, 224, 224)
diff #1245 at coord 385,3999: (223, 223, 223) != (224, 224, 224)
diff #1246 at coord 392,3710: (210, 210, 210) != (211, 211, 211)
diff #1247 at coord 392,3726: (210, 210, 210) != (211, 211, 211)
diff #1248 at coord 393,3967: (224, 224, 224) != (225, 225, 225)
diff #1249 at coord 393,3983: (224, 224, 224) != (225, 225, 225)
diff #1250 at coord 393,3999: (224, 224, 224) != (225, 225, 225)
diff #1251 at coord 393,4015: (224, 224, 224) != (225, 225, 225)
diff #1252 at coord 394,3951: (224, 224, 224) != (225, 225, 225)
diff #1253 at coord 394,3967: (224, 224, 224) != (225, 225, 225)
diff #1254 at coord 394,3983: (224, 224, 224) != (225, 225, 225)
diff #1255 at coord 394,3999: (224, 224, 224) != (225, 225, 225)
diff #1256 at coord 402,3967: (225, 225, 225) != (226, 226, 226)
diff #1257 at coord 402,3983: (225, 225, 225) != (226, 226, 226)
diff #1258 at coord 402,3999: (225, 225, 225) != (226, 226, 226)
diff #1259 at coord 410,3967: (226, 226, 226) != (227, 227, 227)
diff #1260 at coord 410,3983: (226, 226, 226) != (227, 227, 227)
diff #1261 at coord 418,3951: (227, 227, 227) != (228, 228, 228)
diff #1262 at coord 418,3967: (227, 227, 227) != (228, 228, 228)
diff #1263 at coord 425,3951: (228, 228, 228) != (229, 229, 229)
diff #1264 at coord 425,3967: (228, 228, 228) != (229, 229, 229)
diff #1265 at coord 512,3003: (160, 160, 160) != (161, 161, 161)
diff #1266 at coord 512,3019: (160, 160, 160) != (161, 161, 161)
diff #1267 at coord 512,3035: (160, 160, 160) != (161, 161, 161)
diff #1268 at coord 512,3517: (189, 189, 189) != (190, 190, 190)
diff #1269 at coord 512,3533: (189, 189, 189) != (190, 190, 190)
diff #1270 at coord 512,3549: (189, 189, 189) != (190, 190, 190)
diff #1271 at coord 512,3565: (189, 189, 189) != (190, 190, 190)
diff #1272 at coord 512,3581: (189, 189, 189) != (190, 190, 190)
diff #1273 at coord 512,4047: (218, 218, 218) != (219, 219, 219)
diff #1274 at coord 512,4063: (218, 218, 218) != (219, 219, 219)
diff #1275 at coord 512,4079: (218, 218, 218) != (219, 219, 219)
diff #1276 at coord 512,4095: (218, 218, 218) != (219, 219, 219)
diff #1277 at coord 513,3003: (160, 160, 160) != (161, 161, 161)
diff #1278 at coord 513,3019: (160, 160, 160) != (161, 161, 161)
diff #1279 at coord 513,3035: (160, 160, 160) != (161, 161, 161)
diff #1280 at coord 513,3517: (189, 189, 189) != (190, 190, 190)
diff #1281 at coord 513,3533: (189, 189, 189) != (190, 190, 190)
diff #1282 at coord 513,3549: (189, 189, 189) != (190, 190, 190)
diff #1283 at coord 513,3565: (189, 189, 189) != (190, 190, 190)
diff #1284 at coord 513,3581: (189, 189, 189) != (190, 190, 190)
diff #1285 at coord 513,4047: (218, 218, 218) != (219, 219, 219)
diff #1286 at coord 513,4063: (218, 218, 218) != (219, 219, 219)
diff #1287 at coord 513,4079: (218, 218, 218) != (219, 219, 219)
diff #1288 at coord 513,4095: (218, 218, 218) != (219, 219, 219)
diff #1289 at coord 514,3003: (160, 160, 160) != (161, 161, 161)
diff #1290 at coord 514,3019: (160, 160, 160) != (161, 161, 161)
diff #1291 at coord 514,3035: (160, 160, 160) != (161, 161, 161)
diff #1292 at coord 514,3517: (189, 189, 189) != (190, 190, 190)
diff #1293 at coord 514,3533: (189, 189, 189) != (190, 190, 190)
diff #1294 at coord 514,3549: (189, 189, 189) != (190, 190, 190)
diff #1295 at coord 514,3565: (189, 189, 189) != (190, 190, 190)
diff #1296 at coord 514,4047: (218, 218, 218) != (219, 219, 219)
diff #1297 at coord 514,4063: (218, 218, 218) != (219, 219, 219)
diff #1298 at coord 514,4079: (218, 218, 218) != (219, 219, 219)
diff #1299 at coord 514,4095: (218, 218, 218) != (219, 219, 219)
diff #1300 at coord 515,2987: (160, 160, 160) != (161, 161, 161)
diff #1301 at coord 515,3003: (160, 160, 160) != (161, 161, 161)
diff #1302 at coord 515,3019: (160, 160, 160) != (161, 161, 161)
diff #1303 at coord 515,3517: (189, 189, 189) != (190, 190, 190)
diff #1304 at coord 515,3533: (189, 189, 189) != (190, 190, 190)
diff #1305 at coord 515,3549: (189, 189, 189) != (190, 190, 190)
diff #1306 at coord 515,3565: (189, 189, 189) != (190, 190, 190)
diff #1307 at coord 515,4047: (218, 218, 218) != (219, 219, 219)
diff #1308 at coord 515,4063: (218, 218, 218) != (219, 219, 219)
diff #1309 at coord 515,4079: (218, 218, 218) != (219, 219, 219)
diff #1310 at coord 515,4095: (218, 218, 218) != (219, 219, 219)
diff #1311 at coord 516,2987: (160, 160, 160) != (161, 161, 161)
diff #1312 at coord 516,3003: (160, 160, 160) != (161, 161, 161)
diff #1313 at coord 516,3019: (160, 160, 160) != (161, 161, 161)
diff #1314 at coord 516,3517: (189, 189, 189) != (190, 190, 190)
diff #1315 at coord 516,3533: (189, 189, 189) != (190, 190, 190)
diff #1316 at coord 516,3549: (189, 189, 189) != (190, 190, 190)
diff #1317 at coord 516,3565: (189, 189, 189) != (190, 190, 190)
diff #1318 at coord 516,4031: (218, 218, 218) != (219, 219, 219)
diff #1319 at coord 516,4047: (218, 218, 218) != (219, 219, 219)
diff #1320 at coord 516,4063: (218, 218, 218) != (219, 219, 219)
diff #1321 at coord 516,4079: (218, 218, 218) != (219, 219, 219)
diff #1322 at coord 516,4095: (218, 218, 218) != (219, 219, 219)
diff #1323 at coord 517,2457: (131, 131, 131) != (132, 132, 132)
diff #1324 at coord 517,2473: (131, 131, 131) != (132, 132, 132)
diff #1325 at coord 517,2987: (160, 160, 160) != (161, 161, 161)
diff #1326 at coord 517,3003: (160, 160, 160) != (161, 161, 161)
diff #1327 at coord 517,3019: (160, 160, 160) != (161, 161, 161)
diff #1328 at coord 517,3517: (189, 189, 189) != (190, 190, 190)
diff #1329 at coord 517,3533: (189, 189, 189) != (190, 190, 190)
diff #1330 at coord 517,3549: (189, 189, 189) != (190, 190, 190)
diff #1331 at coord 517,3565: (189, 189, 189) != (190, 190, 190)
diff #1332 at coord 517,4031: (218, 218, 218) != (219, 219, 219)
diff #1333 at coord 517,4047: (218, 218, 218) != (219, 219, 219)
diff #1334 at coord 517,4063: (218, 218, 218) != (219, 219, 219)
diff #1335 at coord 517,4079: (218, 218, 218) != (219, 219, 219)
diff #1336 at coord 517,4095: (218, 218, 218) != (219, 219, 219)
diff #1337 at coord 518,2457: (131, 131, 131) != (132, 132, 132)
diff #1338 at coord 518,2473: (131, 131, 131) != (132, 132, 132)
diff #1339 at coord 518,2987: (160, 160, 160) != (161, 161, 161)
diff #1340 at coord 518,3003: (160, 160, 160) != (161, 161, 161)
diff #1341 at coord 518,3019: (160, 160, 160) != (161, 161, 161)
diff #1342 at coord 518,3517: (189, 189, 189) != (190, 190, 190)
diff #1343 at coord 518,3533: (189, 189, 189) != (190, 190, 190)
diff #1344 at coord 518,3549: (189, 189, 189) != (190, 190, 190)
diff #1345 at coord 518,3565: (189, 189, 189) != (190, 190, 190)
diff #1346 at coord 518,4031: (218, 218, 218) != (219, 219, 219)
diff #1347 at coord 518,4047: (218, 218, 218) != (219, 219, 219)
diff #1348 at coord 518,4063: (218, 218, 218) != (219, 219, 219)
diff #1349 at coord 518,4079: (218, 218, 218) != (219, 219, 219)
diff #1350 at coord 518,4095: (218, 218, 218) != (219, 219, 219)
diff #1351 at coord 519,2457: (131, 131, 131) != (132, 132, 132)
diff #1352 at coord 519,2473: (131, 131, 131) != (132, 132, 132)
diff #1353 at coord 519,2987: (160, 160, 160) != (161, 161, 161)
diff #1354 at coord 519,3003: (160, 160, 160) != (161, 161, 161)
diff #1355 at coord 519,3019: (160, 160, 160) != (161, 161, 161)
diff #1356 at coord 519,3501: (189, 189, 189) != (190, 190, 190)
diff #1357 at coord 519,3517: (189, 189, 189) != (190, 190, 190)
diff #1358 at coord 519,3533: (189, 189, 189) != (190, 190, 190)
diff #1359 at coord 519,3549: (189, 189, 189) != (190, 190, 190)
diff #1360 at coord 519,3565: (189, 189, 189) != (190, 190, 190)
diff #1361 at coord 519,4031: (218, 218, 218) != (219, 219, 219)
diff #1362 at coord 519,4047: (218, 218, 218) != (219, 219, 219)
diff #1363 at coord 519,4063: (218, 218, 218) != (219, 219, 219)
diff #1364 at coord 519,4079: (218, 218, 218) != (219, 219, 219)
diff #1365 at coord 519,4095: (218, 218, 218) != (219, 219, 219)
diff #1366 at coord 520,2457: (131, 131, 131) != (132, 132, 132)
diff #1367 at coord 520,2473: (131, 131, 131) != (132, 132, 132)
diff #1368 at coord 520,2987: (160, 160, 160) != (161, 161, 161)
diff #1369 at coord 520,3003: (160, 160, 160) != (161, 161, 161)
diff #1370 at coord 520,3019: (160, 160, 160) != (161, 161, 161)
diff #1371 at coord 520,3501: (189, 189, 189) != (190, 190, 190)
diff #1372 at coord 520,3517: (189, 189, 189) != (190, 190, 190)
diff #1373 at coord 520,3533: (189, 189, 189) != (190, 190, 190)
diff #1374 at coord 520,3549: (189, 189, 189) != (190, 190, 190)
diff #1375 at coord 520,3565: (189, 189, 189) != (190, 190, 190)
diff #1376 at coord 520,4031: (218, 218, 218) != (219, 219, 219)
diff #1377 at coord 520,4047: (218, 218, 218) != (219, 219, 219)
diff #1378 at coord 520,4063: (218, 218, 218) != (219, 219, 219)
diff #1379 at coord 520,4079: (218, 218, 218) != (219, 219, 219)
diff #1380 at coord 520,4095: (218, 218, 218) != (219, 219, 219)
diff #1381 at coord 521,2987: (160, 160, 160) != (161, 161, 161)
diff #1382 at coord 521,3003: (160, 160, 160) != (161, 161, 161)
diff #1383 at coord 521,3019: (160, 160, 160) != (161, 161, 161)
diff #1384 at coord 521,3501: (189, 189, 189) != (190, 190, 190)
diff #1385 at coord 521,3517: (189, 189, 189) != (190, 190, 190)
diff #1386 at coord 521,3533: (189, 189, 189) != (190, 190, 190)
diff #1387 at coord 521,3549: (189, 189, 189) != (190, 190, 190)
diff #1388 at coord 521,3565: (189, 189, 189) != (190, 190, 190)
diff #1389 at coord 521,4031: (218, 218, 218) != (219, 219, 219)
diff #1390 at coord 521,4047: (218, 218, 218) != (219, 219, 219)
diff #1391 at coord 521,4063: (218, 218, 218) != (219, 219, 219)
diff #1392 at coord 521,4079: (218, 218, 218) != (219, 219, 219)
diff #1393 at coord 521,4095: (218, 218, 218) != (219, 219, 219)
diff #1394 at coord 522,3501: (189, 189, 189) != (190, 190, 190)
diff #1395 at coord 522,3517: (189, 189, 189) != (190, 190, 190)
diff #1396 at coord 522,3533: (189, 189, 189) != (190, 190, 190)
diff #1397 at coord 522,3549: (189, 189, 189) != (190, 190, 190)
diff #1398 at coord 522,3565: (189, 189, 189) != (190, 190, 190)
diff #1399 at coord 522,4031: (218, 218, 218) != (219, 219, 219)
diff #1400 at coord 522,4047: (218, 218, 218) != (219, 219, 219)
diff #1401 at coord 522,4063: (218, 218, 218) != (219, 219, 219)
diff #1402 at coord 522,4079: (218, 218, 218) != (219, 219, 219)
diff #1403 at coord 522,4095: (218, 218, 218) != (219, 219, 219)
diff #1404 at coord 523,3501: (189, 189, 189) != (190, 190, 190)
diff #1405 at coord 523,3517: (189, 189, 189) != (190, 190, 190)
diff #1406 at coord 523,3533: (189, 189, 189) != (190, 190, 190)
diff #1407 at coord 523,3549: (189, 189, 189) != (190, 190, 190)
diff #1408 at coord 523,4031: (218, 218, 218) != (219, 219, 219)
diff #1409 at coord 523,4047: (218, 218, 218) != (219, 219, 219)
diff #1410 at coord 523,4063: (218, 218, 218) != (219, 219, 219)
diff #1411 at coord 523,4079: (218, 218, 218) != (219, 219, 219)
diff #1412 at coord 523,4095: (218, 218, 218) != (219, 219, 219)
diff #1413 at coord 524,3501: (189, 189, 189) != (190, 190, 190)
diff #1414 at coord 524,3517: (189, 189, 189) != (190, 190, 190)
diff #1415 at coord 524,3533: (189, 189, 189) != (190, 190, 190)
diff #1416 at coord 524,3549: (189, 189, 189) != (190, 190, 190)
diff #1417 at coord 524,4031: (218, 218, 218) != (219, 219, 219)
diff #1418 at coord 524,4047: (218, 218, 218) != (219, 219, 219)
diff #1419 at coord 524,4063: (218, 218, 218) != (219, 219, 219)
diff #1420 at coord 524,4079: (218, 218, 218) != (219, 219, 219)
diff #1421 at coord 524,4095: (218, 218, 218) != (219, 219, 219)
diff #1422 at coord 525,3501: (189, 189, 189) != (190, 190, 190)
diff #1423 at coord 525,3517: (189, 189, 189) != (190, 190, 190)
diff #1424 at coord 525,3533: (189, 189, 189) != (190, 190, 190)
diff #1425 at coord 525,3549: (189, 189, 189) != (190, 190, 190)
diff #1426 at coord 525,4015: (218, 218, 218) != (219, 219, 219)
diff #1427 at coord 525,4031: (218, 218, 218) != (219, 219, 219)
diff #1428 at coord 525,4047: (218, 218, 218) != (219, 219, 219)
diff #1429 at coord 525,4063: (218, 218, 218) != (219, 219, 219)
diff #1430 at coord 525,4079: (218, 218, 218) != (219, 219, 219)
diff #1431 at coord 525,4095: (218, 218, 218) != (219, 219, 219)
diff #1432 at coord 526,3501: (189, 189, 189) != (190, 190, 190)
diff #1433 at coord 526,3517: (189, 189, 189) != (190, 190, 190)
diff #1434 at coord 526,3533: (189, 189, 189) != (190, 190, 190)
diff #1435 at coord 526,3549: (189, 189, 189) != (190, 190, 190)
diff #1436 at coord 526,4015: (218, 218, 218) != (219, 219, 219)
diff #1437 at coord 526,4031: (218, 218, 218) != (219, 219, 219)
diff #1438 at coord 526,4047: (218, 218, 218) != (219, 219, 219)
diff #1439 at coord 526,4063: (218, 218, 218) != (219, 219, 219)
diff #1440 at coord 526,4079: (218, 218, 218) != (219, 219, 219)
